cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
22601,443,4679,0,0.495999,0.219727
22701,442,4714,0,0.488351,0.215851
22801,426,4691,0,0.523148,0.222861
22901,435,4816,0,0.511399,0.222459
23001,451,4689,0,0.510547,0.230257
23101,407,4686,0,0.507954,0.206737
23201,441,4680,0,0.514288,0.226801
23301,422,4744,0,0.51399,0.216904
23401,443,4791,0,0.525592,0.232837
23501,438,4754,0,0.491959,0.215478
23601,447,4776,0,0.491718,0.219798
23701,433,4781,0,0.496701,0.215071
23801,436,4805,0,0.496851,0.216627
23901,452,4919,0,0.508942,0.230042
24001,448,4919,0,0.495513,0.22199
24101,443,4775,0,0.509627,0.225765
24201,399,4764,0,0.504898,0.201454
24301,447,4692,0,0.535818,0.239511
24401,419,4767,0,0.494133,0.207042
24501,458,4750,0,0.487821,0.223422
24601,461,4674,0,0.526028,0.242499
24701,402,4746,0,0.506905,0.203776
24801,428,4677,0,0.544568,0.233075
24901,429,4829,0,0.481468,0.20655
25001,410,4714,0,0.522197,0.214101
25101,408,4809,0,0.522189,0.213053
25201,424,4706,0,0.507804,0.215309
25301,407,4589,0,0.507383,0.206505
25401,410,4643,0,0.506549,0.207685
25501,397,4724,0,0.519086,0.206077
25601,403,4708,0,0.502397,0.202466
25701,417,4729,0,0.498799,0.207999
25801,384,4599,0,0.478642,0.183799
25901,431,4738,0,0.49891,0.21503
26001,404,4600,0,0.504406,0.20378
26101,380,4598,0,0.503241,0.191231
26201,406,4611,0,0.502966,0.204204
26301,400,4655,0,0.523465,0.209386
26401,394,4703,0,0.515522,0.203116
26501,401,4793,0,0.507585,0.203542
26601,409,4628,0,0.507822,0.207699
26701,410,4864,0,0.514908,0.211112
26801,386,4665,0,0.492836,0.190235
26901,390,4741,0,0.507141,0.197785
27001,387,4741,0,0.519344,0.200986
27101,367,4669,0,0.505674,0.185582
27201,382,4687,0,0.509082,0.194469
27301,388,4779,0,0.503496,0.195356
27401,394,4663,0,0.482152,0.189968
27501,370,4704,0,0.472438,0.174802
27601,369,4636,0,0.487319,0.179821
27701,360,4671,0,0.493869,0.177793
27801,365,4646,0,0.48035,0.175328
27901,360,4636,0,0.490325,0.176517
28001,356,4656,0,0.487402,0.173515
28101,381,4691,0,0.498559,0.189951
28201,360,4653,0,0.509101,0.183276
28301,372,4776,0,0.473876,0.176282
28401,365,4690,0,0.499662,0.182377
28501,378,4733,0,0.510709,0.193048
28601,359,4685,0,0.483143,0.173448
28701,370,4580,0,0.513696,0.190067
28801,350,4680,0,0.517558,0.181145
28901,357,4693,0,0.509679,0.181955
29001,351,4640,0,0.514733,0.180671
29101,346,4637,0,0.504268,0.174477
29201,359,4683,0,0.511774,0.183727
29301,367,4667,0,0.51411,0.188678
29401,342,4676,0,0.483885,0.165489
29501,353,4682,0,0.505373,0.178397
29601,356,4668,0,0.499668,0.177882
29701,354,4679,0,0.479634,0.16979
29801,341,4598,0,0.509532,0.17375
29901,339,4479,0,0.518357,0.175723
30001,343,4536,0,0.476238,0.16335
30101,322,4538,0,0.510669,0.164435
30201,364,4606,0,0.528583,0.192404
30301,336,4662,0,0.48797,0.163958
30401,309,4528,0,0.541989,0.167474
30501,320,4552,0,0.579995,0.185598
30601,319,4564,0,0.495874,0.158184
30701,329,4557,0,0.497283,0.163606
30801,327,4726,0,0.491874,0.160843
30901,331,4558,0,0.572527,0.189506
31001,313,4567,0,0.480929,0.150531
31101,301,4610,0,0.483269,0.145464
31201,320,4551,0,0.501405,0.16045
31301,311,4547,0,0.490701,0.152608
31401,319,4566,0,0.491285,0.15672
31501,302,4471,0,0.478309,0.144449
31601,328,4562,0,0.494761,0.162282
31701,326,4521,0,0.49016,0.159792
31801,316,4488,0,0.556576,0.175878
31901,303,4564,0,0.485971,0.147249
32001,307,4447,0,0.476886,0.146404
32101,324,4482,0,0.514176,0.166593
32201,328,4517,0,0.488242,0.160143
32301,305,4590,0,0.539586,0.164574
32401,316,4590,0,0.526231,0.166289
32501,316,4608,0,0.47654,0.150587
32601,322,4626,0,0.497409,0.160166
32701,311,4578,0,0.506888,0.157642
32801,307,4509,0,0.517693,0.158932
32901,315,4636,0,0.481355,0.151627
33001,303,4551,0,0.54885,0.166302
33101,312,4589,0,0.549251,0.171366
33201,323,4637,0,0.479145,0.154764
33301,328,4638,0,0.50185,0.164607
33401,311,4649,0,0.492595,0.153197
33501,286,4609,0,0.520961,0.148995
33601,281,4495,0,0.496682,0.139568
33701,290,4484,0,0.528747,0.153337
33801,287,4502,0,0.514664,0.147709
33901,289,4583,0,0.507335,0.14662
34001,291,4535,0,0.528851,0.153896
34101,308,4643,0,0.502158,0.154665
34201,311,4651,0,0.508096,0.158018
34301,292,4636,0,0.506096,0.14778
34401,279,4565,0,0.545471,0.152186
34501,296,4624,0,0.503973,0.149176
34601,270,4658,0,0.493416,0.133222
34701,296,4598,0,0.514603,0.152323
34801,257,4703,0,0.546945,0.140565
34901,276,4710,0,0.535137,0.147698
35001,293,4685,0,0.487869,0.142946
35101,266,4596,0,0.464251,0.123491
35201,292,4646,0,0.511225,0.149278
35301,268,4668,0,0.525453,0.140821
35401,273,4589,0,0.51731,0.141226
35501,259,4595,0,0.549669,0.142364
35601,270,4608,0,0.494781,0.133591
35701,265,4645,0,0.508497,0.134752
35801,265,4633,0,0.497489,0.131834
35901,290,4666,0,0.491276,0.14247
36001,255,4695,0,0.488846,0.124656
36101,250,4602,0,0.516356,0.129089
36201,261,4639,0,0.464644,0.121272
36301,256,4534,0,0.479557,0.122767
36401,245,4627,0,0.510806,0.125147
36501,260,4603,0,0.485677,0.126276
36601,253,4581,0,0.481826,0.121902
36701,226,4550,0,0.488336,0.110364
36801,238,4554,0,0.511574,0.121755
36901,260,4521,0,0.479519,0.124675
37001,249,4606,0,0.493908,0.122983
37101,237,4650,0,0.503266,0.119274
37201,251,4648,0,0.519731,0.130452
37301,254,4728,0,0.474582,0.120544
37401,223,4552,0,0.532903,0.118837
37501,247,4553,0,0.511866,0.126431
37601,224,4561,0,0.479891,0.107496
37701,234,4574,0,0.501743,0.117408
37801,239,4626,0,0.50403,0.120463
37901,255,4628,0,0.49864,0.127153
38001,223,4594,0,0.517544,0.115412
38101,232,4622,0,0.474076,0.109986
38201,228,4597,0,0.472394,0.107706
38301,234,4631,0,0.482506,0.112906
38401,210,4556,0,0.514616,0.108069
38501,207,4562,0,0.489897,0.101409
38601,220,4581,0,0.526809,0.115898
38701,217,4596,0,0.473259,0.102697
38801,207,4555,0,0.46665,0.0965965
38901,247,4591,0,0.499479,0.123371
39001,219,4636,0,0.534206,0.116991
39101,238,4626,0,0.506935,0.120651
39201,216,4633,0,0.559038,0.120752
39301,211,4658,0,0.502784,0.106087
39401,237,4697,0,0.508359,0.120481
39501,213,4633,0,0.507375,0.108071
39601,216,4640,0,0.536791,0.115947
39701,201,4555,0,0.482753,0.0970333
39801,215,4568,0,0.524003,0.112661
39901,213,4653,0,0.503983,0.107348
40001,174,4616,0,0.511509,0.0890025
40101,209,4589,0,0.54527,0.113961
40201,193,4672,0,0.49385,0.0953131
40301,191,4569,0,0.515607,0.0984809
40401,190,4550,0,0.510488,0.0969927
40501,201,4668,0,0.515579,0.103631
40601,206,4622,0,0.488952,0.100724
40701,196,4612,0,0.50219,0.0984293
40801,197,4588,0,0.508326,0.10014
40901,182,4509,0,0.515889,0.0938918
41001,204,4617,0,0.46005,0.0938502
41101,191,4586,0,0.497787,0.0950773
41201,180,4580,0,0.516714,0.0930085
41301,208,4555,0,0.515082,0.107137
41401,189,4676,0,0.493033,0.0931833
41501,190,4617,0,0.516953,0.0982211
41601,186,4624,0,0.533486,0.0992285
41701,176,4502,0,0.542678,0.0955114
41801,172,4540,0,0.484354,0.0833088
41901,166,4513,0,0.539209,0.0895086
42001,173,4568,0,0.53153,0.0919546
42101,154,4517,0,0.528174,0.0813388
42201,150,4514,0,0.52469,0.0787035
42301,175,4521,0,0.475973,0.0832953
42401,174,4638,0,0.488401,0.0849818
42501,161,4501,0,0.490799,0.0790186
42601,162,4578,0,0.474508,0.0768703
42701,187,4511,0,0.481512,0.0900428
42801,147,4476,0,0.495834,0.0728876
42901,162,4542,0,0.525881,0.0851928
43001,164,4589,0,0.505334,0.0828747
43101,163,4620,0,0.588643,0.0959488
43201,170,4587,0,0.513233,0.0872496
43301,184,4604,0,0.484143,0.0890823
43401,174,4589,0,0.500747,0.08713
43501,158,4536,0,0.49967,0.0789479
43601,167,4580,0,0.515283,0.0860523
43701,147,4582,0,0.538044,0.0790925
43801,132,4575,0,0.508518,0.0671244
43901,150,4576,0,0.521274,0.0781911
44001,142,4584,0,0.520003,0.0738404
44101,139,4599,0,0.50929,0.0707914
44201,158,4564,0,0.500957,0.0791511
44301,155,4561,0,0.517062,0.0801446
44401,156,4579,0,0.459298,0.0716505
44501,135,4559,0,0.452658,0.0611088
44601,137,4606,0,0.520327,0.0712848
44701,129,4561,0,0.447085,0.057674
44801,151,4535,0,0.55572,0.0839137
44901,119,4517,0,0.511968,0.0609241
45001,133,4568,0,0.539185,0.0717116
45101,121,4561,0,0.522728,0.0632501
45201,149,4584,0,0.495866,0.073884
45301,139,4584,0,0.494285,0.0687056
45401,133,4609,0,0.501746,0.0667322
45501,129,4555,0,0.532464,0.0686878
45601,117,4604,0,0.460068,0.053828
45701,120,4580,0,0.514347,0.0617217
45801,130,4617,0,0.506052,0.0657868
45901,121,4651,0,0.47402,0.0573564
46001,115,4659,0,0.53319,0.0613168
46101,145,4666,0,0.466711,0.0676731
46201,138,4624,0,0.492253,0.0679309
46301,105,4531,0,0.523937,0.0550134
46401,106,4608,0,0.548198,0.058109
46501,114,4660,0,0.462153,0.0526854
46601,115,4609,0,0.493906,0.0567992
46701,98,4614,0,0.466971,0.0457632
46801,113,4623,0,0.512059,0.0578627
46901,102,4597,0,0.487401,0.0497149
47001,122,4640,0,0.485287,0.0592051
47101,101,4623,0,0.522844,0.0528072
47201,104,4603,0,0.48573,0.050516
47301,98,4624,0,0.480108,0.0470506
47401,97,4609,0,0.538425,0.0522273
47501,98,4643,0,0.514148,0.0503865
47601,104,4619,0,0.458773,0.0477124
47701,96,4605,0,0.545092,0.0523288
47801,93,4624,0,0.468182,0.043541
47901,101,4669,0,0.592788,0.0598716
48001,96,4614,0,0.456205,0.0437957
48101,102,4628,0,0.505164,0.0515268
48201,103,4632,0,0.520534,0.053615
48301,83,4634,0,0.464264,0.0385339
48401,78,4632,0,0.537985,0.0419628
48501,70,4597,0,0.484089,0.0338863
48601,81,4601,0,0.490549,0.0397345
48701,85,4646,0,0.501472,0.0426251
48801,79,4627,0,0.541879,0.0428084
48901,69,4625,0,0.446842,0.0308321
49001,71,4634,0,0.513377,0.0364498
49101,74,4610,0,0.521874,0.0386187
49201,66,4623,0,0.505563,0.0333671
49301,65,4615,0,0.459246,0.029851
49401,62,4609,0,0.407672,0.0252757
49501,62,4679,0,0.519529,0.0322108
49601,45,4567,0,0.43423,0.0195403
49701,69,4625,0,0.49438,0.0341122
49801,51,4603,0,0.463413,0.0236341
49901,46,4601,0,0.411709,0.0189386
50001,46,4626,0,0.482222,0.0221822
50101,40,4612,0,0.437436,0.0174975
50201,48,4609,0,0.57072,0.0273946
50301,38,4632,0,0.522756,0.0198647
50401,48,4604,0,0.454463,0.0218142
50501,44,4618,0,0.502437,0.0221072
50601,35,4620,0,0.535541,0.0187439
50701,36,4637,0,0.506062,0.0182182
50801,37,4629,0,0.443002,0.0163911
50901,34,4614,0,0.522377,0.0177608
51001,31,4610,0,0.47307,0.0146652
51101,27,4624,0,0.641287,0.0173147
51201,30,4622,0,0.488915,0.0146675
51301,31,4623,0,0.581405,0.0180235
51401,30,4662,0,0.473375,0.0142013
51501,28,4646,0,0.398607,0.011161
51601,26,4656,0,0.570654,0.014837
51701,17,4648,0,0.47825,0.00813026
51801,17,4667,0,0.490467,0.00833793
51901,13,4667,0,0.432787,0.00562623
52001,16,4665,0,0.538195,0.00861112
52101,9,4666,0,0.377942,0.00340148
52201,8,4680,0,0.527077,0.00421661
52301,6,4694,0,0.704539,0.00422723
52401,9,4713,0,0.550326,0.00495293
