cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
27801,505,5582,175,0.505963,0.255511
27901,532,5635,166,0.525183,0.279397
28001,550,5789,178,0.499225,0.274574
28101,519,5667,169,0.505267,0.262234
28201,517,5811,178,0.499474,0.258228
28301,552,5684,176,0.534476,0.295031
28401,513,5673,181,0.500114,0.256558
28501,539,5755,180,0.505622,0.27253
28601,496,5717,182,0.509427,0.252676
28701,509,5624,178,0.515189,0.262231
28801,519,5674,175,0.501652,0.260357
28901,506,5690,182,0.515689,0.260939
29001,519,5730,183,0.501468,0.260262
29101,503,5717,179,0.547342,0.275313
29201,539,5890,172,0.487178,0.262589
29301,531,5818,179,0.493005,0.261786
29401,485,5684,173,0.505986,0.245403
29501,516,5783,189,0.535978,0.276565
29601,494,5705,177,0.516596,0.255198
29701,512,5788,184,0.499374,0.25568
29801,504,5824,172,0.522083,0.26313
29901,489,5809,183,0.514828,0.251751
30001,524,5789,178,0.517188,0.271007
30101,501,5745,185,0.486986,0.24398
30201,523,5729,184,0.508869,0.266138
30301,500,5726,181,0.482616,0.241308
30401,476,5796,182,0.48289,0.229855
30501,503,5710,187,0.490104,0.246522
30601,483,5630,188,0.503837,0.243353
30701,511,5747,180,0.490964,0.250883
30801,483,5773,186,0.507249,0.245001
30901,500,5686,182,0.503894,0.251947
31001,465,5608,176,0.52376,0.243548
31101,484,5700,184,0.50309,0.243496
31201,481,5644,182,0.492941,0.237105
31301,489,5628,174,0.510048,0.249414
31401,464,5726,179,0.488746,0.226778
31501,469,5603,179,0.543868,0.255074
31601,495,5584,175,0.524775,0.259764
31701,468,5681,179,0.524571,0.245499
31801,491,5688,182,0.489807,0.240495
31901,472,5732,188,0.501912,0.236902
32001,454,5635,186,0.518799,0.235535
32101,496,5642,182,0.501626,0.248807
32201,478,5654,185,0.502385,0.24014
32301,466,5578,184,0.512178,0.238675
32401,473,5611,185,0.533339,0.252269
32501,484,5698,178,0.507165,0.245468
32601,458,5546,185,0.532791,0.244018
32701,456,5628,190,0.512676,0.23378
32801,452,5558,190,0.511798,0.231333
32901,488,5651,183,0.522419,0.254941
33001,448,5650,190,0.484802,0.217191
33101,481,5701,191,0.517231,0.248788
33201,454,5625,186,0.534742,0.242773
33301,468,5697,197,0.494636,0.23149
33401,464,5638,192,0.500456,0.232212
33501,423,5525,192,0.510926,0.216122
33601,468,5576,186,0.489974,0.229308
33701,435,5578,193,0.517512,0.225118
33801,445,5632,180,0.476992,0.212262
33901,459,5489,186,0.536961,0.246465
34001,463,5599,204,0.484049,0.224115
34101,478,5662,203,0.481768,0.230285
34201,468,5530,203,0.490555,0.22958
34301,470,5636,193,0.506568,0.238087
34401,479,5594,193,0.485938,0.232764
34501,466,5552,193,0.499282,0.232665
34601,459,5583,195,0.528523,0.242592
34701,456,5681,204,0.491484,0.224117
34801,474,5815,195,0.481305,0.228138
34901,448,5757,197,0.508898,0.227986
35001,428,5578,203,0.530934,0.22724
35101,464,5735,204,0.505644,0.234619
35201,444,5547,192,0.508138,0.225613
35301,414,5600,190,0.495444,0.205114
35401,417,5651,189,0.5025,0.209542
35501,473,5631,190,0.533915,0.252542
35601,439,5657,200,0.490233,0.215212
35701,459,5569,199,0.498733,0.228918
35801,442,5663,207,0.49386,0.218286
35901,459,5680,197,0.482316,0.221383
36001,454,5654,192,0.508544,0.230879
36101,451,5709,203,0.52134,0.235124
36201,465,5805,212,0.477146,0.221873
36301,445,5729,208,0.511755,0.227731
36401,398,5568,193,0.529483,0.210734
36501,431,5619,199,0.532746,0.229613
36601,449,5740,203,0.511182,0.229521
36701,448,5652,202,0.489222,0.219172
36801,420,5644,187,0.504064,0.211707
36901,409,5684,194,0.498653,0.203949
37001,451,5627,199,0.503692,0.227165
37101,381,5616,198,0.470584,0.179293
37201,429,5600,196,0.514558,0.220745
37301,423,5670,196,0.532846,0.225394
37401,421,5748,190,0.497072,0.209267
37501,435,5709,182,0.535451,0.232921
37601,437,5684,194,0.52443,0.229176
37701,427,5707,196,0.485963,0.207506
37801,441,5720,202,0.514158,0.226744
37901,417,5794,200,0.488943,0.203889
38001,422,5740,211,0.499058,0.210603
38101,428,5695,201,0.496367,0.212445
38201,438,5644,203,0.540822,0.23688
38301,424,5721,209,0.506275,0.21466
38401,399,5678,203,0.507675,0.202563
38501,423,5647,201,0.501649,0.212198
38601,396,5632,206,0.481468,0.190661
38701,407,5749,203,0.517412,0.210587
38801,421,5805,200,0.506227,0.213121
38901,418,5679,196,0.497798,0.20808
39001,412,5659,189,0.497017,0.204771
39101,407,5793,197,0.475333,0.193461
39201,411,5689,184,0.496328,0.203991
39301,404,5689,200,0.477511,0.192915
39401,409,5727,210,0.51773,0.211752
39501,393,5631,197,0.496998,0.19532
39601,364,5662,206,0.506057,0.184205
39701,394,5630,210,0.502811,0.198108
