cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
30401,328,4599,16,0.481256,0.157852
30501,325,4534,16,0.500472,0.162653
30601,333,4603,16,0.523521,0.174332
30701,326,4700,16,0.506473,0.16511
30801,318,4619,16,0.507894,0.16151
30901,332,4563,18,0.517438,0.171789
31001,310,4580,16,0.507771,0.157409
31101,328,4625,18,0.510498,0.167443
31201,312,4653,17,0.49118,0.153248
31301,321,4652,16,0.488445,0.156791
31401,300,4678,16,0.480302,0.14409
31501,308,4667,15,0.491106,0.151261
31601,336,4685,18,0.500743,0.16825
31701,324,4680,15,0.502996,0.162971
31801,290,4587,16,0.514896,0.14932
31901,287,4587,16,0.483563,0.138783
32001,297,4526,16,0.48504,0.144057
32101,316,4646,19,0.468634,0.148088
32201,308,4602,17,0.49917,0.153744
32301,305,4625,18,0.517808,0.157932
32401,312,4591,18,0.526609,0.164302
32501,314,4630,16,0.508281,0.1596
32601,272,4539,17,0.589834,0.160435
32701,297,4528,18,0.497938,0.147888
32801,285,4540,19,0.480217,0.136862
32901,307,4538,19,0.496635,0.152467
33001,298,4577,16,0.489565,0.14589
33101,291,4590,18,0.501415,0.145912
33201,291,4524,16,0.525458,0.152908
33301,278,4582,16,0.4809,0.13369
33401,271,4531,21,0.51579,0.139779
33501,291,4564,17,0.500835,0.145743
33601,287,4547,17,0.526192,0.151017
33701,277,4624,17,0.498242,0.138013
33801,286,4602,18,0.486471,0.139131
33901,264,4512,18,0.479619,0.126619
34001,275,4546,17,0.52523,0.144438
34101,272,4596,19,0.539269,0.146681
34201,287,4614,22,0.5065,0.145366
34301,269,4529,18,0.490409,0.13192
34401,297,4578,16,0.504434,0.149817
34501,284,4620,19,0.507844,0.144228
34601,266,4625,23,0.587813,0.156358
34701,259,4593,22,0.466351,0.120785
34801,266,4601,19,0.489426,0.130187
34901,257,4554,16,0.482025,0.123881
35001,249,4486,18,0.487042,0.121273
35101,258,4544,19,0.530899,0.136972
35201,243,4595,18,0.469733,0.114145
35301,248,4508,20,0.557337,0.13822
35401,270,4507,18,0.472385,0.127544
35501,249,4536,21,0.507031,0.126251
35601,249,4504,18,0.505522,0.125875
