cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
22101,629,7429,171,0.503469,0.316682
22201,641,7482,177,0.52472,0.336346
22301,619,7571,171,0.488444,0.302347
22401,627,7444,167,0.505688,0.317066
22501,588,7327,160,0.496095,0.291704
22601,604,7483,176,0.50413,0.304495
22701,620,7474,167,0.486406,0.301572
22801,609,7466,171,0.514606,0.313395
22901,638,7461,180,0.501091,0.319696
23001,643,7521,175,0.506639,0.325769
23101,590,7455,173,0.504701,0.297774
23201,611,7419,180,0.495997,0.303054
23301,625,7503,181,0.49072,0.3067
23401,612,7601,165,0.505348,0.309273
23501,641,7636,176,0.503178,0.322537
23601,583,7607,177,0.496682,0.289565
23701,629,7598,179,0.506697,0.318712
23801,624,7644,172,0.483995,0.302013
23901,576,7511,175,0.495023,0.285133
24001,608,7597,176,0.501718,0.305045
24101,621,7605,189,0.538303,0.334286
24201,592,7595,180,0.495943,0.293598
24301,577,7557,175,0.487086,0.281048
24401,602,7500,181,0.482446,0.290432
24501,584,7512,175,0.497674,0.290642
24601,596,7484,174,0.495115,0.295088
24701,620,7640,179,0.497041,0.308165
24801,578,7604,184,0.507464,0.293314
24901,595,7536,181,0.499722,0.297334
25001,578,7399,179,0.487828,0.281965
25101,605,7635,185,0.49816,0.301387
25201,585,7642,196,0.490689,0.287053
25301,576,7590,181,0.498024,0.286862
25401,626,7723,184,0.468622,0.293357
25501,570,7342,188,0.516225,0.294248
25601,603,7466,191,0.515826,0.311043
25701,585,7601,187,0.49503,0.289593
25801,561,7444,190,0.516606,0.289816
25901,571,7511,175,0.497123,0.283857
26001,595,7615,180,0.529673,0.315155
26101,581,7652,193,0.469547,0.272807
26201,592,7689,180,0.512167,0.303203
26301,606,7620,181,0.499235,0.302537
26401,609,7512,186,0.493069,0.300279
26501,564,7491,191,0.481307,0.271457
26601,578,7552,191,0.518382,0.299625
26701,593,7726,195,0.472082,0.279945
26801,576,7761,186,0.511665,0.294719
