cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
25201,620,3996,182,0.517718,0.320985
25301,636,4103,186,0.517614,0.329203
25401,620,4129,188,0.502949,0.311828
25501,626,4164,181,0.521831,0.326666
25601,626,4050,182,0.531784,0.332897
25701,662,4070,186,0.505122,0.334391
25801,667,4240,188,0.513125,0.342254
25901,661,4122,194,0.507085,0.335183
26001,656,4103,201,0.529726,0.3475
26101,631,4131,199,0.523723,0.330469
26201,638,4223,201,0.529556,0.337856
26301,658,4227,197,0.523507,0.344468
26401,653,4147,195,0.513119,0.335066
26501,629,4233,218,0.508957,0.320134
26601,672,4219,210,0.540427,0.363167
26701,663,4285,200,0.509186,0.33759
26801,643,4207,201,0.516509,0.332115
26901,643,4138,195,0.516887,0.332358
27001,692,4165,205,0.524819,0.363174
27101,671,4192,207,0.518021,0.347592
27201,654,4147,206,0.497586,0.325421
27301,668,4178,194,0.522027,0.348714
27401,666,4151,199,0.530762,0.353488
27501,650,4158,198,0.528492,0.34352
27601,626,4171,203,0.525661,0.329064
27701,609,4113,207,0.510915,0.311147
27801,625,4170,217,0.500166,0.312603
27901,635,4171,205,0.482659,0.306488
28001,607,4232,198,0.523081,0.31751
28101,630,4174,212,0.498577,0.314103
28201,642,4166,214,0.505926,0.324804
28301,639,4230,209,0.495599,0.316688
28401,623,4226,209,0.515769,0.321324
28501,653,4253,205,0.514911,0.336237
28601,650,4208,215,0.531745,0.345635
28701,631,4180,199,0.535455,0.337872
28801,637,4194,206,0.534997,0.340793
28901,641,4210,210,0.500691,0.320943
29001,616,4323,222,0.489425,0.301486
29101,650,4268,208,0.528958,0.343822
29201,627,4277,209,0.523212,0.328054
29301,644,4146,211,0.545746,0.351461
29401,646,4218,210,0.506695,0.327325
29501,661,4332,211,0.503621,0.332894
29601,615,4225,210,0.490239,0.301497
29701,629,4331,223,0.501592,0.315501
29801,642,4326,227,0.487891,0.313226
29901,662,4222,213,0.5329,0.35278
30001,660,4209,214,0.50527,0.333478
30101,645,4258,214,0.491898,0.317274
30201,652,4170,208,0.514778,0.335635
30301,642,4368,209,0.534318,0.343032
30401,658,4288,221,0.499994,0.328996
30501,637,4385,224,0.501577,0.319504
30601,651,4316,229,0.506373,0.329649
30701,621,4418,221,0.53924,0.334868
30801,631,4322,221,0.506964,0.319894
30901,649,4327,227,0.538498,0.349485
31001,667,4373,238,0.504694,0.336631
31101,660,4283,235,0.496424,0.32764
31201,649,4412,230,0.522911,0.339369
31301,638,4359,240,0.506251,0.322988
31401,661,4311,230,0.531202,0.351124
31501,654,4348,226,0.500869,0.327568
31601,649,4347,218,0.505079,0.327796
31701,649,4402,228,0.517114,0.335607
31801,624,4312,226,0.517019,0.32262
31901,615,4284,240,0.522764,0.3215
32001,676,4386,235,0.513069,0.346834
32101,626,4299,229,0.508465,0.318299
32201,614,4378,233,0.516385,0.31706
32301,635,4346,230,0.497741,0.316066
32401,629,4427,225,0.473839,0.298045
32501,642,4436,227,0.526627,0.338094
32601,631,4487,237,0.521736,0.329215
32701,649,4440,241,0.535415,0.347484
32801,639,4503,245,0.50036,0.31973
32901,622,4494,237,0.505839,0.314632
33001,653,4364,246,0.476932,0.311437
33101,650,4358,246,0.494813,0.321628
33201,658,4424,240,0.479608,0.315582
33301,630,4418,235,0.521133,0.328314
33401,689,4494,244,0.505107,0.348019
33501,660,4458,246,0.517448,0.341516
33601,640,4384,243,0.490025,0.313616
33701,629,4364,241,0.501932,0.315715
33801,625,4304,247,0.501612,0.313507
33901,627,4245,246,0.501183,0.314242
34001,615,4416,256,0.501496,0.30842
34101,616,4424,244,0.51059,0.314523
34201,626,4536,252,0.502235,0.314399
34301,637,4443,252,0.507997,0.323594
34401,622,4314,252,0.509046,0.316626
34501,620,4372,249,0.516374,0.320152
34601,646,4503,249,0.50019,0.323123
34701,593,4365,253,0.48801,0.28939
34801,636,4405,252,0.529737,0.336912
34901,626,4518,246,0.520941,0.326109
35001,635,4522,240,0.492026,0.312436
35101,627,4372,246,0.50527,0.316804
35201,592,4393,243,0.495856,0.293547
35301,615,4450,241,0.524534,0.322589
35401,626,4509,253,0.508762,0.318485
35501,621,4508,242,0.521981,0.32415
35601,608,4466,252,0.503835,0.306332
35701,633,4478,248,0.51475,0.325837
35801,658,4533,236,0.528381,0.347675
35901,627,4605,241,0.514757,0.322752
36001,618,4353,247,0.504017,0.311483
36101,620,4468,254,0.508957,0.315553
36201,619,4453,253,0.513285,0.317724
36301,612,4431,245,0.523117,0.320148
36401,612,4485,249,0.519292,0.317807
36501,607,4407,243,0.498728,0.302728
36601,570,4439,253,0.496971,0.283273
36701,586,4413,250,0.52406,0.307099
36801,631,4523,247,0.493831,0.311607
36901,582,4389,246,0.515097,0.299786
37001,593,4390,249,0.494674,0.293342
37101,655,4421,255,0.502511,0.329144
37201,608,4429,249,0.508618,0.30924
37301,592,4454,246,0.501745,0.297033
37401,578,4421,250,0.514782,0.297544
37501,599,4442,241,0.54307,0.325299
37601,624,4525,242,0.497951,0.310721
37701,621,4465,238,0.504473,0.313278
37801,624,4535,248,0.525949,0.328192
37901,605,4419,241,0.523293,0.316592
38001,574,4484,239,0.515451,0.295869
38101,646,4492,248,0.532071,0.343718
38201,620,4488,243,0.521632,0.323412
38301,605,4508,245,0.511303,0.309338
38401,623,4564,245,0.513088,0.319654
38501,618,4504,262,0.481478,0.297553
