cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
28201,803,1843,190,0.547483,0.439629
28301,842,1904,187,0.552883,0.465528
28401,818,1872,184,0.557448,0.455993
28501,846,1945,199,0.574095,0.485684
28601,856,1950,194,0.565918,0.484426
28701,816,1968,188,0.556218,0.453874
28801,827,1963,193,0.548808,0.453864
28901,823,1915,195,0.559288,0.460294
29001,832,1995,196,0.545769,0.45408
29101,814,1959,203,0.553088,0.450214
29201,777,1989,211,0.540871,0.420257
29301,860,1991,206,0.563984,0.485027
29401,832,2008,210,0.546465,0.454659
29501,833,1995,200,0.561841,0.468013
29601,854,1973,201,0.55497,0.473944
29701,803,1930,208,0.578535,0.464564
29801,824,1913,197,0.547603,0.451225
29901,807,1989,188,0.560714,0.452496
30001,855,1996,184,0.540718,0.462314
30101,825,2012,197,0.572506,0.472317
30201,819,2071,211,0.570176,0.466974
30301,790,1981,203,0.549876,0.434402
30401,820,2058,208,0.546543,0.448165
30501,811,1996,201,0.55971,0.453925
30601,796,1936,209,0.580013,0.46169
30701,837,2000,210,0.566781,0.474396
30801,824,2024,202,0.557716,0.459558
30901,816,1956,199,0.560357,0.457251
31001,837,2057,208,0.540804,0.452653
31101,856,1995,212,0.541424,0.463459
31201,851,2016,194,0.566954,0.482478
31301,832,2044,214,0.569545,0.473861
31401,815,2019,219,0.567537,0.462543
31501,886,1969,200,0.564136,0.499824
31601,874,1937,196,0.565625,0.494356
31701,861,1965,214,0.568278,0.489288
31801,849,1985,215,0.565961,0.480501
31901,838,2005,209,0.537407,0.450347
32001,823,1984,217,0.545087,0.448606
32101,849,2117,217,0.551667,0.468365
32201,855,2098,225,0.51329,0.438863
32301,843,2031,218,0.570699,0.481099
32401,839,1991,206,0.563962,0.473164
32501,821,1892,202,0.548071,0.449966
32601,839,2031,214,0.545281,0.45749
32701,846,2015,215,0.57122,0.483252
32801,848,1963,212,0.570392,0.483693
32901,854,2074,212,0.55382,0.472962
33001,869,2032,218,0.553622,0.481098
33101,826,2031,216,0.566848,0.468217
33201,819,1983,227,0.545201,0.44652
33301,868,2034,226,0.574226,0.498428
33401,860,2011,221,0.564373,0.485361
33501,853,2023,231,0.566196,0.482966
33601,860,2047,225,0.562407,0.48367
33701,844,2050,225,0.541668,0.457168
33801,814,2100,211,0.549064,0.446938
33901,797,2068,215,0.562703,0.448474
34001,858,2085,221,0.543537,0.466355
34101,818,2059,222,0.553804,0.453011
34201,814,2059,214,0.555268,0.451988
34301,851,2062,235,0.560515,0.476998
34401,852,2032,222,0.557652,0.475119
34501,830,1998,229,0.57561,0.477757
34601,853,2113,227,0.535241,0.456561
34701,834,2020,235,0.542709,0.452619
34801,886,2081,225,0.54611,0.483853
34901,852,1953,220,0.55717,0.474709
35001,804,2045,234,0.554959,0.446187
35101,837,2067,225,0.548272,0.458904
35201,818,2017,229,0.534804,0.43747
35301,841,2079,234,0.56364,0.474021
35401,859,2074,239,0.57774,0.496279
35501,860,2051,239,0.570808,0.490895
35601,820,2066,237,0.548956,0.450144
35701,878,2115,233,0.523817,0.459911
35801,818,2001,234,0.536324,0.438713
35901,861,2097,234,0.564114,0.485703
36001,851,2055,242,0.56023,0.476756
36101,844,2021,247,0.55196,0.465854
36201,845,2075,240,0.565863,0.478154
36301,851,2077,233,0.540208,0.459717
36401,847,1989,245,0.554201,0.469408
36501,875,2045,249,0.543775,0.475803
36601,841,2030,245,0.585941,0.492776
36701,861,2148,242,0.553548,0.476604
36801,872,2081,249,0.548596,0.478376
36901,863,1987,251,0.595353,0.51379
37001,854,2103,261,0.553902,0.473033
37101,833,2090,253,0.55808,0.464881
37201,881,2142,248,0.545221,0.48034
37301,855,2233,259,0.551109,0.471198
37401,900,2167,262,0.573217,0.515896
37501,904,2139,274,0.522246,0.47211
37601,897,2109,257,0.564815,0.506639
37701,868,2144,260,0.540815,0.469427
37801,871,2118,254,0.56488,0.492011
37901,884,2137,255,0.568144,0.502239
38001,829,2175,256,0.575273,0.476901
38101,870,2168,262,0.576469,0.501528
38201,851,2146,250,0.564357,0.480268
38301,895,2160,247,0.542964,0.485952
38401,873,2174,241,0.547109,0.477626
38501,847,2155,259,0.56247,0.476412
38601,871,2176,261,0.526737,0.458788
38701,896,2170,250,0.562522,0.50402
38801,885,2150,252,0.564393,0.499488
38901,914,2182,273,0.558419,0.510395
39001,861,2108,267,0.543314,0.467793
39101,914,2210,264,0.538526,0.492213
39201,834,2115,269,0.557086,0.46461
39301,898,2161,264,0.558985,0.501969
39401,900,2119,250,0.555547,0.499992
39501,915,2186,268,0.564339,0.51637
39601,868,2138,272,0.54511,0.473155
39701,874,2093,262,0.557567,0.487313
39801,855,2140,277,0.555867,0.475266
39901,920,2279,271,0.559106,0.514377
40001,893,2171,277,0.559711,0.499822
40101,888,2197,262,0.541626,0.480964
40201,900,2104,272,0.546977,0.492279
40301,898,2064,271,0.576812,0.517977
40401,888,2044,271,0.552567,0.490679
40501,882,2105,281,0.557709,0.4919
40601,907,2134,265,0.552472,0.501093
40701,887,2212,266,0.547455,0.485593
40801,909,2148,263,0.571116,0.519145
40901,916,2195,274,0.569275,0.521456
41001,893,2179,278,0.567814,0.507058
41101,921,2086,289,0.575263,0.529817
41201,885,2095,289,0.556144,0.492188
41301,886,2213,282,0.552159,0.489213
41401,871,2100,286,0.575388,0.501163
41501,927,2212,281,0.57428,0.532357
41601,938,2204,278,0.557167,0.522623
41701,864,2157,271,0.57981,0.500956
41801,895,2165,274,0.557541,0.498999
41901,932,2159,277,0.556334,0.518504
42001,937,2191,278,0.534843,0.501148
42101,920,2236,273,0.561894,0.516942
42201,899,2187,290,0.581747,0.52299
42301,902,2232,273,0.527339,0.475659
42401,884,2196,274,0.570854,0.504635
42501,932,2205,283,0.551877,0.51435
42601,898,2303,271,0.541573,0.486332
42701,909,2281,278,0.551728,0.501521
42801,947,2183,276,0.558883,0.529262
42901,890,2202,284,0.540397,0.480953
43001,886,2195,286,0.590962,0.523592
43101,931,2216,282,0.594493,0.553473
43201,891,2227,279,0.572281,0.509902
43301,921,2334,289,0.563047,0.518567
43401,904,2311,292,0.551821,0.498846
43501,909,2260,278,0.560116,0.509145
43601,890,2198,289,0.572503,0.509528
43701,889,2197,294,0.583015,0.5183
43801,940,2276,283,0.546667,0.513867
43901,887,2275,284,0.541443,0.48026
44001,932,2251,284,0.550396,0.512969
44101,910,2209,288,0.56463,0.513813
44201,896,2189,282,0.585379,0.524499
44301,917,2185,288,0.570373,0.523032
44401,935,2282,299,0.529921,0.495476
44501,943,2302,293,0.564677,0.532491
44601,928,2275,292,0.564292,0.523663
44701,962,2288,293,0.566587,0.545056
44801,940,2230,300,0.564372,0.530509
44901,919,2252,303,0.574355,0.527832
45001,970,2250,303,0.553012,0.536422
45101,957,2305,290,0.559609,0.535546
45201,959,2317,309,0.559722,0.536774
45301,899,2298,305,0.571767,0.514019
45401,929,2278,301,0.544191,0.505554
45501,954,2290,301,0.570842,0.544584
45601,909,2294,308,0.564052,0.512724
45701,928,2205,297,0.57465,0.533275
45801,905,2212,317,0.555243,0.502495
45901,897,2174,313,0.57259,0.513613
46001,950,2239,317,0.5511,0.523545
46101,926,2272,314,0.584908,0.541625
46201,941,2283,311,0.550664,0.518175
46301,945,2301,312,0.570601,0.539218
46401,953,2301,300,0.541923,0.516453
46501,917,2225,297,0.556215,0.510049
46601,945,2303,311,0.567008,0.535823
46701,945,2301,307,0.568305,0.537048
46801,961,2336,326,0.561033,0.539153
46901,972,2366,305,0.543317,0.528104
47001,933,2316,323,0.563513,0.525758
47101,962,2310,308,0.556938,0.535774
47201,995,2358,312,0.567698,0.56486
47301,903,2304,314,0.538216,0.486009
47401,932,2331,320,0.549318,0.511964
47501,955,2344,318,0.558241,0.533121
47601,938,2302,313,0.542587,0.508946
47701,929,2268,316,0.550271,0.511202
47801,961,2308,327,0.556891,0.535173
47901,911,2331,310,0.579421,0.527852
48001,951,2357,321,0.572387,0.54434
48101,962,2412,323,0.548041,0.527216
48201,976,2314,329,0.548203,0.535046
48301,906,2336,316,0.563062,0.510134
48401,987,2275,322,0.557338,0.550093
48501,967,2317,308,0.555532,0.5372
48601,976,2357,316,0.548058,0.534905
48701,974,2257,329,0.553502,0.539111
48801,974,2424,315,0.551684,0.53734
48901,935,2320,315,0.573808,0.536511
49001,928,2417,313,0.573864,0.532546
49101,937,2431,330,0.566568,0.530874
49201,957,2376,325,0.57992,0.554983
49301,942,2362,321,0.554994,0.522804
49401,950,2428,326,0.533777,0.507088
49501,954,2252,336,0.582981,0.556164
49601,952,2338,326,0.548156,0.521845
49701,967,2325,326,0.569154,0.550372
49801,933,2400,330,0.561527,0.523904
49901,965,2429,331,0.532905,0.514254
50001,942,2344,328,0.577605,0.544104
50101,958,2360,326,0.558805,0.535335
50201,956,2319,323,0.538848,0.515139
50301,956,2400,331,0.552304,0.528003
50401,995,2381,345,0.544072,0.541351
50501,954,2428,347,0.562671,0.536788
50601,938,2377,346,0.560349,0.525608
50701,912,2398,345,0.529115,0.482552
50801,923,2306,337,0.562033,0.518757
50901,979,2273,351,0.591402,0.578982
51001,1033,2320,334,0.570765,0.5896
51101,982,2396,344,0.585452,0.574914
51201,969,2429,345,0.572595,0.554844
51301,963,2328,337,0.570804,0.549685
51401,995,2440,339,0.55514,0.552364
51501,958,2438,344,0.580855,0.556459
51601,995,2467,360,0.541762,0.539053
51701,954,2355,347,0.551734,0.526354
51801,982,2472,353,0.550801,0.540886
51901,970,2416,356,0.557091,0.540378
52001,976,2437,345,0.557982,0.54459
52101,957,2423,356,0.539438,0.516242
52201,994,2339,358,0.550571,0.547268
52301,972,2464,360,0.533021,0.518097
52401,1006,2490,363,0.541148,0.544395
52501,984,2525,356,0.529857,0.521379
52601,943,2393,358,0.55446,0.522855
52701,944,2346,364,0.512926,0.484202
52801,952,2352,360,0.548974,0.522623
52901,1023,2414,373,0.539762,0.552176
53001,996,2442,363,0.555821,0.553598
53101,952,2325,370,0.561972,0.534998
53201,1014,2473,363,0.546651,0.554304
53301,952,2418,365,0.537998,0.512174
53401,979,2455,361,0.558757,0.547024
53501,1001,2437,365,0.554647,0.555201
53601,975,2438,372,0.547815,0.534119
53701,999,2445,368,0.560387,0.559826
53801,958,2445,369,0.574394,0.550269
53901,941,2345,372,0.561185,0.528075
54001,965,2451,372,0.572407,0.552373
