cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
21701,715,2520,158,0.529507,0.378598
21801,714,2379,158,0.533002,0.380563
21901,702,2316,158,0.508972,0.357298
22001,701,2467,149,0.524517,0.367687
22101,746,2482,152,0.512783,0.382536
22201,712,2409,157,0.525877,0.374425
22301,695,2416,163,0.55347,0.384662
22401,724,2444,167,0.508054,0.367831
22501,752,2587,148,0.520616,0.391503
22601,735,2367,169,0.522745,0.384217
22701,765,2545,162,0.534646,0.409004
22801,723,2553,159,0.527707,0.381532
22901,738,2515,164,0.528876,0.39031
23001,696,2464,161,0.531519,0.369937
23101,704,2488,158,0.522507,0.367845
23201,759,2613,149,0.516064,0.391692
23301,708,2443,155,0.529118,0.374615
23401,696,2459,158,0.519937,0.361876
23501,708,2469,148,0.506129,0.358339
23601,697,2466,154,0.51994,0.362398
23701,706,2502,161,0.519553,0.366804
23801,712,2447,160,0.548183,0.390306
23901,711,2555,164,0.530956,0.37751
24001,721,2416,167,0.53425,0.385194
24101,719,2513,170,0.52517,0.377597
24201,716,2607,161,0.518965,0.371579
24301,710,2616,157,0.498212,0.353731
24401,722,2536,161,0.509984,0.368209
24501,750,2599,170,0.52795,0.395963
24601,682,2529,168,0.531191,0.362272
24701,701,2574,161,0.507563,0.355802
24801,731,2602,166,0.506167,0.370008
24901,739,2503,185,0.532796,0.393736
25001,747,2564,182,0.522212,0.390092
25101,727,2429,172,0.532421,0.38707
25201,713,2667,176,0.50757,0.361897
25301,708,2492,171,0.499659,0.353759
25401,662,2465,183,0.537309,0.355698
25501,706,2523,173,0.505568,0.356931
25601,709,2511,178,0.503652,0.357089
25701,769,2548,175,0.503285,0.387026
25801,784,2621,179,0.551813,0.432622
25901,764,2613,174,0.508616,0.388582
26001,713,2595,191,0.514271,0.366675
26101,719,2542,177,0.514484,0.369914
26201,736,2523,181,0.51133,0.376339
26301,733,2541,174,0.504368,0.369702
26401,733,2509,193,0.530333,0.388734
26501,709,2540,190,0.518165,0.367379
26601,702,2462,183,0.543665,0.381653
26701,761,2541,183,0.535786,0.407733
26801,733,2567,192,0.497047,0.364336
26901,724,2433,183,0.52714,0.381649
27001,710,2473,178,0.53144,0.377322
27101,767,2560,183,0.554999,0.425684
27201,719,2528,194,0.506933,0.364485
27301,677,2462,177,0.529672,0.358588
27401,714,2525,194,0.52264,0.373165
27501,724,2499,179,0.522541,0.378319
27601,709,2537,177,0.491423,0.348419
27701,699,2518,180,0.53436,0.373518
27801,744,2550,184,0.51112,0.380274
27901,697,2474,183,0.546278,0.380756
28001,690,2504,185,0.511966,0.353257
28101,731,2553,185,0.518344,0.378909
28201,742,2544,202,0.556125,0.412645
28301,719,2471,196,0.520872,0.374507
28401,684,2435,186,0.518082,0.354368
28501,706,2627,187,0.532211,0.375741
28601,735,2590,190,0.524578,0.385565
28701,754,2598,188,0.51958,0.391763
28801,761,2553,203,0.512908,0.390323
28901,713,2503,188,0.512435,0.365366
29001,731,2452,185,0.542071,0.396254
29101,704,2510,178,0.517576,0.364373
29201,764,2560,186,0.519567,0.396949
29301,729,2491,197,0.524177,0.382125
29401,713,2583,194,0.525106,0.374401
29501,725,2518,198,0.514719,0.373171
29601,761,2531,193,0.529576,0.403007
29701,722,2542,190,0.522008,0.37689
29801,736,2647,199,0.523546,0.38533
29901,714,2619,201,0.539342,0.38509
30001,705,2616,195,0.507187,0.357567
30101,705,2535,194,0.542198,0.38225
30201,744,2648,196,0.540779,0.40234
30301,773,2647,201,0.537248,0.415293
30401,767,2641,192,0.538999,0.413412
30501,758,2670,206,0.504917,0.382727
30601,727,2665,205,0.51936,0.377575
30701,728,2599,197,0.524968,0.382177
30801,768,2627,201,0.532826,0.40921
30901,719,2598,201,0.52926,0.380538
31001,739,2631,194,0.55088,0.4071
