cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
36701,645,3170,236,0.51184,0.330137
36801,640,3163,238,0.514908,0.329541
36901,646,3254,233,0.490223,0.316684
37001,639,3285,244,0.515054,0.32912
37101,641,3315,238,0.49391,0.316596
37201,670,3269,235,0.532497,0.356773
37301,658,3371,243,0.504216,0.331774
37401,650,3266,253,0.519287,0.337537
37501,650,3386,245,0.532287,0.345987
37601,628,3331,258,0.519651,0.326341
37701,607,3251,241,0.519679,0.315445
37801,651,3217,238,0.528286,0.343914
37901,626,3273,243,0.54162,0.339054
38001,637,3327,245,0.492503,0.313724
38101,682,3333,237,0.495147,0.33769
38201,662,3269,230,0.523625,0.34664
38301,641,3313,242,0.479563,0.3074
38401,661,3297,247,0.510511,0.337448
38501,644,3257,245,0.506936,0.326467
38601,631,3351,251,0.506919,0.319866
38701,676,3355,247,0.527302,0.356456
38801,640,3336,242,0.521517,0.333771
38901,652,3265,241,0.548965,0.357925
39001,675,3401,233,0.492028,0.332119
39101,651,3289,241,0.509504,0.331687
39201,672,3351,243,0.536646,0.360626
39301,674,3212,247,0.536146,0.361362
39401,620,3278,243,0.508663,0.315371
39501,616,3348,252,0.521402,0.321184
39601,636,3245,245,0.538252,0.342328
39701,645,3308,249,0.508976,0.328289
39801,632,3325,255,0.518204,0.327505
39901,615,3247,260,0.494648,0.304208
40001,683,3330,264,0.513148,0.35048
40101,673,3319,255,0.497525,0.334834
40201,650,3303,258,0.507306,0.329749
40301,666,3320,260,0.521025,0.347003
40401,645,3343,262,0.505356,0.325954
40501,647,3252,245,0.497247,0.321719
40601,614,3308,247,0.496655,0.304946
40701,672,3375,245,0.500798,0.336536
40801,637,3222,245,0.507715,0.323415
40901,607,3270,248,0.530252,0.321863
41001,635,3231,247,0.491047,0.311815
41101,617,3243,250,0.511346,0.3155
41201,634,3287,251,0.518022,0.328426
41301,613,3324,254,0.499334,0.306092
41401,639,3217,254,0.532157,0.340048
41501,596,3215,267,0.513454,0.306018
41601,661,3341,244,0.498319,0.329389
41701,646,3318,248,0.507391,0.327774
41801,624,3163,256,0.544108,0.339523
41901,633,3314,241,0.522939,0.33102
42001,654,3359,254,0.487305,0.318698
42101,646,3207,253,0.50517,0.32634
42201,655,3246,254,0.510584,0.334433
42301,616,3228,260,0.541921,0.333823
42401,644,3223,253,0.505516,0.325552
42501,641,3289,270,0.50223,0.32193
42601,684,3286,270,0.515841,0.352835
42701,630,3325,264,0.524727,0.330578
42801,616,3303,272,0.509588,0.313906
42901,627,3332,271,0.500114,0.313571
43001,624,3245,261,0.536838,0.334987
43101,611,3285,258,0.515254,0.31482
43201,619,3361,256,0.53023,0.328213
43301,626,3294,260,0.524714,0.328471
43401,606,3235,254,0.513924,0.311438
43501,616,3279,264,0.522307,0.321741
43601,602,3180,256,0.526413,0.316901
43701,682,3365,258,0.509063,0.347181
43801,605,3200,254,0.47633,0.28818
43901,613,3277,270,0.505444,0.309837
44001,609,3311,265,0.510017,0.310601
44101,642,3256,257,0.51919,0.33332
44201,620,3305,265,0.530435,0.32887
44301,583,3170,268,0.508826,0.296645
44401,615,3140,268,0.500034,0.307521
44501,645,3336,271,0.531794,0.343007
44601,628,3269,279,0.526507,0.330647
44701,605,3328,260,0.520798,0.315083
44801,625,3269,271,0.503977,0.314985
44901,639,3348,257,0.513438,0.328087
45001,657,3322,262,0.537032,0.35283
45101,598,3325,261,0.521224,0.311692
45201,657,3349,263,0.5284,0.347159
45301,606,3271,274,0.51465,0.311878
45401,645,3401,264,0.507153,0.327114
45501,627,3400,259,0.508961,0.319119
45601,677,3353,266,0.525645,0.355862
45701,643,3212,264,0.532569,0.342442
45801,639,3316,264,0.509419,0.325519
45901,631,3313,264,0.499896,0.315435
46001,638,3363,278,0.524219,0.334452
46101,654,3228,271,0.504609,0.330014
46201,654,3342,270,0.555265,0.363143
46301,665,3468,269,0.500222,0.332647
46401,654,3378,277,0.521327,0.340948
46501,637,3373,282,0.519538,0.330946
46601,643,3341,277,0.514423,0.330774
46701,635,3337,278,0.521938,0.331431
46801,616,3355,285,0.515637,0.317633
46901,642,3374,283,0.509665,0.327205
47001,639,3357,279,0.511236,0.32668
47101,612,3350,273,0.503823,0.30834
47201,690,3373,284,0.511554,0.352972
47301,627,3313,281,0.50713,0.317971
47401,624,3371,275,0.509897,0.318175
47501,635,3359,282,0.542531,0.344507
47601,616,3461,269,0.486551,0.299716
47701,625,3379,279,0.532393,0.332745
47801,601,3261,282,0.502674,0.302107
47901,618,3330,270,0.521774,0.322457
48001,612,3228,277,0.534388,0.327045
48101,600,3288,277,0.50543,0.303258
48201,660,3295,276,0.519376,0.342788
48301,607,3342,287,0.538376,0.326795
48401,629,3226,281,0.552255,0.347368
48501,645,3404,287,0.52734,0.340134
48601,606,3360,285,0.522377,0.31656
48701,612,3363,287,0.507687,0.310704
48801,565,3236,282,0.504439,0.285008
48901,601,3267,276,0.499012,0.299906
49001,601,3292,291,0.501132,0.30118
49101,611,3332,281,0.520071,0.317763
49201,592,3368,284,0.518779,0.307117
49301,661,3395,291,0.524708,0.346832
49401,640,3320,284,0.519081,0.332212
49501,602,3312,277,0.512671,0.308628
49601,594,3262,277,0.502455,0.298458
49701,595,3267,282,0.543528,0.323399
49801,622,3404,299,0.504431,0.313756
49901,638,3337,285,0.500175,0.319111
50001,606,3432,290,0.507159,0.307338
50101,646,3433,295,0.498422,0.321981
50201,613,3404,297,0.501308,0.307302
50301,609,3390,292,0.523878,0.319042
50401,606,3360,285,0.487278,0.295291
50501,645,3415,296,0.493239,0.318139
50601,629,3440,300,0.49897,0.313852
50701,639,3413,295,0.480012,0.306728
50801,639,3396,300,0.496045,0.316973
50901,606,3378,296,0.53344,0.323265
51001,631,3339,302,0.500954,0.316102
51101,634,3346,301,0.538484,0.341399
51201,620,3327,300,0.507645,0.31474
51301,651,3395,306,0.500592,0.325886
51401,621,3338,307,0.51872,0.322125
51501,621,3373,308,0.504401,0.313233
51601,576,3407,303,0.498477,0.287123
51701,570,3300,294,0.506951,0.288962
51801,645,3363,307,0.505942,0.326333
51901,601,3347,302,0.488381,0.293517
52001,614,3295,295,0.516745,0.317281
52101,617,3347,317,0.52112,0.321531
52201,612,3293,308,0.509925,0.312074
52301,615,3286,311,0.521418,0.320672
52401,603,3384,301,0.517943,0.31232
52501,622,3338,314,0.50939,0.31684
52601,611,3352,315,0.534588,0.326633
52701,625,3391,301,0.513053,0.320658
52801,614,3418,308,0.518331,0.318255
52901,625,3384,303,0.512981,0.320613
53001,629,3445,310,0.521033,0.32773
53101,659,3429,304,0.483495,0.318623
53201,601,3318,313,0.503047,0.302332
53301,654,3443,304,0.48514,0.317282
53401,635,3342,310,0.533483,0.338761
53501,606,3461,310,0.511998,0.310271
53601,633,3380,306,0.507419,0.321196
53701,632,3366,313,0.50442,0.318793
53801,591,3345,305,0.479377,0.283312
53901,601,3536,323,0.51216,0.307808
54001,643,3450,305,0.515863,0.3317
54101,571,3416,304,0.523269,0.298787
54201,587,3311,304,0.535864,0.314552
54301,626,3451,307,0.53126,0.332569
54401,614,3391,303,0.508578,0.312267
54501,603,3381,307,0.505441,0.304781
54601,645,3466,322,0.518426,0.334385
54701,655,3455,307,0.494777,0.324079
54801,597,3363,306,0.512015,0.305673
54901,631,3407,312,0.498088,0.314294
